,index_x,Final_Tags
33,"Hinan, wak angelpas, hanaq pachapi kashaq Dios yupaychana wasimanta lloqsimullarqantaq. Paypas, filochasqa ichhunata aparikuspanmi lloqsimurqan.",REV-13-17
35,"Altarmantataqmi, ninata kamachiq wak angelpas lloqsimullarqantaq. Hinan filochasqa ichhunayoq angelta ancha kunkayoqtapuni waqyarqan. Nirqantaq: ‘Ubaskunaqa ñan poqosqaña kashan. Chayrayku, filochasqa ichhunaykiwan hallp'a pachaq rurusqan ubaskunata wit'umpullayña, nispan.",REV-13-18
37,"Hinaqtinmi, angelqa ichhunanwan hallp'a pachata ichhurqan. Hinan hallp'a pachamanta ubaskunatapas wit'umpurqan. Ubastataqmi, Diospa k'arak phiñakuy hatun sarunan t'oqoman wikch'uykurqan.",REV-13-19
39,"Chay ubas saruna t'oqoqa, llaqtamanta hawapin kasharqan. Chaypitaqmi, ubasqa sarusqa karqan. Hinan chay saruna t'oqomanta lloqsimuq yawarqa, kaballokunaq frenonkamaraq ayparqan. Wask'anmantaqmi yaqapas waranqa soqta pachak estadiokunata hina mast'arikurqan.Copyrighted Material",REV-13-20
1,"Hinan hatun, hinallataq utirayanapaq wak señalta hanaq pachapi rikurqani. Qanchis angelkunan, qhepa kaq qanchis plagakunayoq kasharqanku. Chaykunawantaqmi, Diospa k'arak phiñakuyninqa hunt'akun.",REV-14-1
3,"Ninawan chhaqrusqa qespimanta huk qochata hinan rikurqani. Hinan wak'a animalta, rikch'ayninta, markanta, hinallataq sutinkuq yupayninta atipaqkunata rikullarqanitaq. Chay atipaqkunataqmi, qespimanta qocha patapi, Diospa arpankunata hap'iyukuspa sayasharqanku.",REV-14-2
5,"Hinan Diospa kamachin Moisespa takintawan, Korderoq takintawan takisharqanku. Nirqankutaq: ‘Tukuy atiyniyoq Señor Dios, ancha hatun, hinallataq musphanaraqmi ruwasqaykikunaqa kanku. Ñanniykikunapas chaninpuni, hinallataq cheqaqpunin kanku. Qanllapunin, t'aqasqakunaq Reyninpas kanki. Señor, qan sapallaykin ch'uyaqa kanki.",REV-14-3
7,"Chay hinaqa, ¿pitaq qantari mana manchakusunkimanchu? ¿Pitaq sutiykitari mana hatunchanmanchu? Qanmi chaninchayniykikunatapas rikuchirqanki. Chaymi, llapan suyukunapas ñawpaqeykiman hamuspanku, yupaychasunkiku,’ nispanku.",REV-14-4
9,"Chay imaymanakuna qhepatataqmi qhawarirqani. Hinan, hanaq pachapi kashaq, Diospaq ruwasqa karpaq sut'inchaqninpa t'aqasqa cheqasninqa kicharisqa karqan.",REV-14-5
11,"Chay t'aqasqa cheqasmantataqmi, qanchis plagakunayoq qanchis angelkuna lloqsimurqanku. Paykunaqa, llimphuy linomanta k'ancharishaq pampakama p'achawan p'acharusqakaman kasharqanku. Hinallataqmi qhasqonkupas, qorimanta chumpiwan chumpirusqakama kasharqanku.",REV-14-6
13,"Tawantin kawsaqkunamanta huknintaqmi, qanchis angel- kunaman qorimanta qanchis p'ukukunata qorqan. Chay p'ukukunaqa, wiñaymanta wiñaykama kawsaq Diospa k'arak phiñakuyninwan hunt'aykusqan kasharqanku.",REV-14-7
15,"Hinan chay t'aqasqa cheqasta, Diospa k'anchariyninpa q'oshñin, hinallataq atiyninpa q'oshñin hunt'aykurqan. Hinallataq chay qanchis angelkunaq qanchis plagankuna hunt'akunankama, manapuni pipas Dios yupaychana wasiman haykuytaqa atirqankuchu.Copyrighted Material",REV-14-8
1,"Hinaqtinmi, t'aqasqa cheqasmantapacha, qanchisnintin angelkunaman ancha kunkayoqtapuni nimushaqta uyarirqani. Chay kunkataqmi nimurqan: ‘Riychis, hinaspa Diospa k'arak phiñakuynin qanchisnintin p'ukukunata hallp'a pachaman hich'aykamuychis,’ nispan.",REV-15-1
3,"Hinan ñawpaq kaq angelqa rispan, p'ukunta hallp'a pachaman hich'aykamurqan. Hinan wak'a animalpa markanwan markachikuq, hinallataq rikch'aynintapas yupaychaq runakunapi asnaq, lliq-nishaq ch'upu onqoy rikhurirqan.",REV-15-2
5,"Iskay kaq angeltaqmi, p'ukunta mama-qochaman hich'aykamurqan. Hinan wañusqa runaq yawarninman hinaraq mamaqochaqa tukupurqan. Llapallan mama-qochapi kawsaqkunataqmi, wañupurqanku.",REV-15-3
7,"Kinsa kaq angeltaqmi, p'ukunta mayukunaman, hinallataq pukyukunaman hich'aykamurqan. Hinan mayukunapas, pukyukunapas yawarman tukupurqanku.",REV-15-4
9,"Unukunata kamachiq angeltaqmi uyarishaqtiy nirqan: ‘Señor, qanmi kankipas, karqankipas, hinallataq ch'uyapuni kanki. Kay imaymanakunatapas chaninninpin chanincharqanki. Chaymi qanqa chaninpuni kanki.",REV-15-5
11,"Chay runakunaqa, t'aqasqakunaq yawarninkuta, hinallataq Diospa rantinpi rimaqkunaq yawarninkutan hich'arqanku. Chaymi qanqa, chay hina ruwanapaq kasqankurayku, yawarta ukyanankupaq qorqanki,’ nispa.",REV-15-6
13,"Hinallataqmi, altarmanta wak kunkata uyarirqani. Nimurqantaq: ‘Cheqaqtapuni, tukuy atiyniyoq Señor Dios, chaninchayniykikunaqa cheqaqpuni, hinallataq chaninpunin kanku,’ nispa.",REV-15-7
15,"Tawa kaq angeltaqmi, p'ukunta intiman hich'aykurqan. Hinan runakuna ninawan ruphachisqa kanankupaq, intiman atiy qosqa karqan.",REV-15-8
17,"Hinan runakunaqa, ninaq sinchi qanqeyninwan rupha- pusqa karqanku. Hinallataqmi, chay plagakunapi munaychakuq Diospa sutinta k'arakta k'amirqanku. Chay tukuywanpas ichaqa, Diosta hatunchanankupaq manapunin yuyaymanqa kutirikurqankuchu.",REV-15-9
19,"Phisqa kaq angeltaqmi, p'ukunta wak'a animalpa kamachikuq tiyananman hich'aykurqan. Hinan qhapaq suyunqa, laqha-tutayaqman tukupurqan. Runakunataqmi, nanaymanta qallunkutaraq k'utukurqanku.",REV-15-10
21,"Nanayninkurayku, hinallataq asnaq lliq-nishaq ch'upu onqoyninkuraykun, hanaq pacha Diosta k'arakta k'amirqanku. Ichaqa manapunitaqmi mana allin ruwayninkumantaqa yuyayman kutirikurqankuchu.",REV-15-11
23,"Soqta kaq angeltaqmi, p'ukunta Éufrates hatun mayuman hich'aykurqan. Hinan, inti lloqsimuy lado reykunaq ñanninku wakichisqa kananpaq, chay Éufrates mayuq ununqa ch'akirapurqan.",REV-15-12
25,"Hinallataq, Dragonpa siminmantawan, wak'a animalpa siminmantawan, falso profetaq siminmantawan ima, k'ayraman rikch'akuq kinsa qhelli supaykunata lloqsimushaqta rikurqani.",REV-15-13
27,"Paykunaqa, señalkunata ruwaq supaykunaq espiritunkunan kanku. Paykunaqa, hallp'a pachantinpi tiyaq runakunatawan, reykunatawan ima, tukuy atiyniyoq Diospa hatun p'unchayninpi awqa tinkuyman huñumunankupaqmi lloqsinku.",REV-15-14
29,"Ñoqa Jesusmi nini: ‘Qhawariy, ñoqaqa suwa hinan hamushani. Pipas rikch'ashallanpuni, hinallataq mana q'alalla purishananpaq p'achanta waqaychakuqqa kusisamiyoqmi. Chay hinapin runakunaqa, p'enqayninta mana rikunqakuchu,’ nispay.",REV-15-15
31,Hinan hebreo simipi Armagedón nispa sutiyasqa cheqasman kamachikuqkunaqa huñumusqa karqanku.,REV-15-16
33,"Qanchis kaq angeltaqmi, p'ukunta wayrantakama hich'aykamurqan. Hinan hanaq pachapi kashaq t'aqasqa cheqasmanta, hinallataq Diospa kamachikuq tiyananmanta huk kunkayoqta waqyakamurqan. Nimurqantaq: ‘¡Hunt'asqañan kashan!’ nispa.",REV-15-17
35,"Hinan rayo lliphllikiykuna, pacha t'oqyaykuna, kunununuykuna, hinallataq huk hatun pacha chhaphchikuy karqan. Chay hina, hatun pacha chhaphchikuyqa, kay hallp'a pachapi runaq kasqanmantapacha manapunin hayk'aqpas karqanchu.",REV-15-18
37,"Chay hatun llaqtataqmi kinsaman ch'eqtakurqan. Suyukunapi hatun llaqtakunataqmi urmaykapurqanku. Hinan hatun Babilonia llaqtaqa, Diospa sinchi k'arak phiñakuyninwan hunt'aykusqa binoyoq qerota chaskinanpaq, Diospa ñawpaqenpi yuyarisqa karqan.",REV-15-19
39,"Hinaqtinmi, llapan islakunaqa ayqekurqanku. Hinallataq orqokunapas, manaña kapurqankuñachu.",REV-15-20
41,"Hanaq pachamantataqmi, yaqapas huk talentota hina llasaq sinchi hatun chikchi runakunaman chayamurqan. Chay chikchi plagaqa sinchi hatunpunin karqan. Chayraykun, chay chikchi plagahawa runakunaqa Diosta k'arakta k'amirqanku.Copyrighted Material",REV-15-21
1,"Hinaqtinmi, qanchis p'ukukunata hap'iq, qanchis angelkunamanta huknin hamuspa, ñoqawan rimarqan. Niwarqantaq: ―Kayman hamuy, hinaspa askha unu patapi tiyashaq sinchi qhellipi puriq warmiq huchachasqa kasqanta rikuchisayki.",REV-16-1
3,"Paywanmi, hallp'a pachantinpi reykunaqa, qhelli puriypi purirqanku. Hinallataq hallp'a pachantinpi tiyaq runakunapas, qhellipi puriynin binowan macharqanku, nispa.",REV-16-2
5,"Hinaqtinmi angelqa, ch'inniqman Espiritupi pusawarqan. Hinan huk yawar-puka wak'a animalpi sillaykusqa kashaq huk warmita rikurqani. Chay wak'a animalqa, Diosta k'arakta k'amiq sutikunawan hunt'aykusqan kasharqan. Hinallataq, qanchis umakunayoq, chunka waqrakunayoq iman karqan.",REV-16-3
7,"Chay warmiqa, sani-puka, hinallataq yawar-puka p'achawan p'acharusqan kasharqan. Hinallataqmi, qoriwan, umiña rumikunawan, hinallataq perlakunawan achalarusqa kasharqan. Makinpitaqmi, qorimanta qerota hap'isharqan. Chay qeroqa, millakuykunawan, hinallataq millay qhellipi puriykunawan hunt'aykusqan kasharqan.",REV-16-4
9,"Mat'inpitaqmi huk pakasqa yachayniyoq suti qelqasqa kasharqan. Nirqantaq: HALLP'A PACHANTINPI MILLAKUYKUNAQ, HINALLATAQ QHELLIPI PURIQ WARMIKUNAQ MAMAN HATUN BABILONIA, nispa.",REV-16-5
11,"Hinan warmita, t'aqasqakunaq yawarninwan, hinallataq Jesusrayku wañuqkunaq yawarninwan machashaqta rikurqani. Rikuruspaytaqmi, may hatun utirayaywan utirayasqa qhepakurqani.",REV-16-6
13,"Hinan angelqa niwarqan: ‘¿Imanaqtintaq utirayasqari kashanki? Ñoqan, chay warmimantawan, q'epiqnin qanchis umakunayoq, hinallataq chunka waqrakunayoq wak'a animalmantawan pakasqa yachayta sut'inchasayki.",REV-16-7
15,"Rikusqayki wak'a animalqa, karqanmi, kunantaq manaña kanñachu. Wañuy ñak'ariyninman rinanpaqmi, chinkay-chinkay ukhu pachamanta lloqsimunanpaqña kashan. Chay wak'a animalqa, karqanmi, kunantaq mana kanñachu, qhepamantaqmi ichaqa, kanqa. Hallp'a pachantinpi tiyaq runakuna payta rikuruspankutaqmi, muspharinqaku. Chay runakunaq sutinkun, kay pachaq qallariyninmantapacha kawsay libropiqa manapuni qelqasqachu kashan.",REV-16-8
17,"Yachayniyoq kaq yuyayqa, kaypin kashan. Chay qanchis umakunaqa, qanchis orqokunan kanku. Chay orqokuna patapitaqmi, chay warmiqa tiyashan.",REV-16-9
19,"Hinallataqmi chay qanchis umakunaqa, qanchis reykuna kanku. Paykunamanta phisqa reykunaqa urmaykapunkuñan. Huk kaqmi, kunan kashanña. Huk kaqtaqmi, manaraq hamunraqchu. Hamuqtintaqmi ichaqa, huk pisi tiempollapaq qhepakunanpuni kashan.",REV-16-10
21,"Chay wak'a animalqa karqanmi, kunantaq mana kanñachu. Pusaq kaq reyqa payllataqmi. Payqa, qanchisnintin reykunamanta hukninmi. Hinan wañuy ñak'ariyman rishan.",REV-16-11
23,"Chay rikusqayki chunkantin waqrakunataqmi, qhapaq suyuta manaraq chaskiq chunka reykuna kanku. Ichaqa, wak'a animalwan kuskan, huk orallapaq, rey hina kamachikuyniyoq kayta chaskinqaku.",REV-16-12
25,"Paykunaqa ch'ulla yuyaykuyllayoqmi kanku. Hinan atiyninkutapas, kamachikuyniyoq kayninkutapas, wak'a animalman hap'iykachipunqaku.",REV-16-13
27,"Hinan paykunaqa, Korderoq kontranpi awqa tinkuyta ruwanqaku. Korderoqa, señorkunaq Señorninpuni, hinallataq reykunaq Reyninpunin. Chaymi Korderoqa, paykunata atipanqa. Paywan kashaqkunataqmi waqyasqakuna, akllasqakuna, hinallataq hunt'aqkuna kanku,’ nispa.",REV-16-14
29,"Angelqa nillawarqantaqmi: ‘Rikusqayki qhellipi puriq warmiq tiyashasqan chay unuqa, llaqtakuna, ancha askha runakuna, suyukuna, hinallataq wak simi rimaypi rimaqkunan kanku.",REV-16-15
31,"Rikusqayki wak'a animalpa chunka waqrankunaqa, qhellipi puriq warmitan cheqnikunqaku. Paytaqa llapallan kaqninkunata ch'utispankun, q'alallata saqepunqaku. Aychantataqmi mikhupunqaku, puchuqnintataq ninawan kanaykunqaku.",REV-16-16
33,"Diostaqmi, paypa munayninta ruwanankupaq, ch'ulla yuyaylla kanankupaq, hinallataq Diospa simin hunt'akunankama qhapaq suyunkuta wak'a animalman hap'iykachinankupaq paykunaq sonqonkuman churarqan.",REV-16-17
35,"Chay rikusqayki warmiqa, hatun llaqtan. Payqa, hallp'a pachantinpi reykunaq kamachiqninmi,’ nispa.Copyrighted Material",REV-16-18
1,"Chaykuna qhepatataqmi, hatun kamachikuyniyoq kashaq wak angelta hanaq pachamanta uraykamushaqta rikurqani. Hinan hallp'a pachaqa, chay angelpa k'anchariyninwan k'anchaykusqa karqan.",REV-17-1
3,"Hinan ancha kunkayoqtapuni waqyakurqan. Nirqantaq: ‘¡Hatun Babilonia llaqtaqa urmaykapunmi! ¡Arí, urmaykapunmi! Supaykunaq tiyananmanmi tukupun. Llapan qhelli supaykunaq pakaykukunanmanmi tukupun. Llapa phalaq qhelli animalkunaqpas, runakunaq millakunan phalaq animalkunaqpas pakaykukunanmanmi tukupun.",REV-17-2
5,"Qhellipi purisqan k'arak phiñakuy binonmantaqa, llapan suyukunan macharqanku. Paywantaqmi, hallp'a pachapi reykunapas, qhellipi purirqanku. Hinallataq hallp'a pachapi qhatuqkunapas, paypa ancha qhapaq kayninwan qhapaqyarqanku,’ nispa.",REV-17-3
7,"Hinan hanaq pachamanta wak kunkatapas uyarirqani. Nimurqantaq: ‘Llaqtalláy, huchallikusqankunamanta ama ruwaysikuqmasin kanaykichispaq, hinallataq plagawan ñak'arichisqa kayninkunamanta ama chaskiysikuqmasin kanaykichispaq, chay llaqtamanta lloqsipuychis.",REV-17-4
9,"Huchankunaqa, hanaq pachakamaraqmi tawqaykukurqan. Mana chanin ruwasqankutataqmi Diosqa yuyarin.",REV-17-5
11,"Chay hinaqa, imaynatachus pay qorqasunkichis, chay hinallatataq kutichipuychis. Ruwapusqasunkichisman hina, iskaytawanraq kutichipuychis. Paypa wakichisqan qeronpitaq, iskaytawanraq wakichipuychis.",REV-17-6
13,"Payqa sonqonpin nirqan: “Manan biudachu kani. Nitaqmi hayk'aqpas khuyayta waqasaqchu. Ñoqaqa huk reina hinan tiyashani,” nispa. Chay hinatan, hatunchakuypi, hinallataq qhapaq kaypi kawsarqan. Chayrayku ñak'ariyta, hinallataq khuyay waqayta qoychis.",REV-17-7
15,"Chaninchaqnin Señor Diosqa, atiyniyoqmi. Chayraykun, huk p'unchayllapi wañuy, khuyay waqay, hinallataq yarqay plagakuna payman hamunqa. Hinallataq ninawan kanaykusqapuni kapunqa,’ nispa.",REV-17-8
17,"Chay kunkaqa nillarqantaqmi: ‘Maypachachus Babilonia llaqta kanaykusqa kaqtinmi q'oshñinta rikuspanku, hallp'a pachantinpi reykunaqa, chay llaqtamanta waqanqaku, hinallataq khuyayta llakipakunqaku. Paykunan chay llaqtawan qhellipi purirqanku. Hinallataqmi llaqtaq qhapaq kayninkunapi kawsaysikurqanku.",REV-17-9
19,"Mancharikuymanta karullapi sayaykuspankutaqmi, Babilonia llaqtaq chay hina ñak'arichisqa kasqanta rikunqaku. Ninqakutaq: “Babilonia llaqtamanqa huk orallapiraqmi chaninchasqa kaynin hamurun. Chayrayku kallpasapa, hinallataq hatun Babilonia llaqta, ¡ay, ay qanmanta, imaynaraq kanqa!” nispanku.",REV-17-10
21,"Manañan pipas hallp'a pachapi qhatuqkunaq qhatusqankuta rantikapunkuñachu. Chayraykun paykunaqa, chay Babilonia llaqtamanta waqashanku, hinallataq khuyayta llakipakushanku.",REV-17-11
23,"Chay qhatunakunaqa, qori, qolqe, umiña rumikuna, perlakuna, ancha balorniyoq lino tela, sani-puka tela, seda tela, yawar-puka tela, hinallataq llapan q'apashaq k'ullun karqan. Hinallataqmi llapan ancha balorniyoq marfilmanta, llapan ancha balorniyoq k'ullumanta, kobremanta, fierromanta, marmolmanta imaymana sumaq ruwasqakuna karqan.",REV-17-12
25,"Hinallataqmi kanela, sumaq q'apashaq asnapakuna, insienso, mirra, q'apashaq hawina, bino, aseite, ñut'u hak'u, trigo, wakakuna, obehakuna, kaballokuna, karretakuna, kamachi runakuna, runakunaq kawsayninku ima, karqan.",REV-17-13
27,"Ninqakutaq: “Almaykiq munapayasqan ruruqa, qanmanta t'aqarikapunmi. Llapan sumaq kayniykikunapas, k'anchariyniykikunapas chinkaripunmi. Manataqmi hayk'aqpas chaykunataqa tarinkiñachu,” nispanku,’ nispa.",REV-17-14
29,"Chay kunkaqa nillarqantaqmi: ‘Chay imaymanakunata qhatuspa qhapaqyaqkunaqa, karullapin sayaykunqaku. Hinan chay llaqtaq ñak'arichisqa kasqanmanta mancharisqa kasqankurayku, waqanqaku, hinallataq khuyayta llakipakunqaku.",REV-17-15
31,"Ninqakutaqmi: “¡Ay, ay, hatun llaqtamanta, imaynaraq kanqa! Chay llaqtaqa, ancha balorniyoq telamanta p'achawan, sani-puka p'achawan, hinallataq yawar-puka p'achawanmi p'achakurqan. Payqa, qoriwan, umiña rumikunawan, hinallataq perlakunawanmi achalakurqan.",REV-17-16
33,"Chay hina may hatun qhapaq kaykunapas ch'ulla orallapiraqmi ch'usaqyarqachisqa karqan,” nispanku. Llapallan barko q'ewiqkunapas, llapallan barkopi mamaqochantakama puriqkunapas, barkopi llank'aqkunapas, hinallataq llapallan mama-qochapi llank'aqkunapas karullapin sayaykurqanku.",REV-17-17
35,"Ruphaykachisqa kasqanmanta q'oshñita rikuspankutaqmi, qaparirqanku. Nirqankutaq: “¿Mayqen llaqtapas kay hatun llaqta hinari karqanchu?” nispanku.",REV-17-18
37,"Hinan umanku pataman hallp'ata hach'ikurqanku. Hinallataq waqaspanku, khuyayta llakipayaspanku ima qaparirqanku. Nirqankutaq: “Ch'ulla orallapiraqmi, chay llaqtaqa ch'usaqyarapun. Chayrayku, ¡Ay, ay chay hatun llaqtamanta, imaynaraq kanqa! Chay llaqtaq qhapaq kayninwanmi, mama-qochapi llapan barkoyoqkunapas qhapaqyarqanku.",REV-17-19
39,"¡Hanaq pacha, chay llaqtamanta kusikuy! ¡T'aqasqakunapas, apostolkunapas, hinallataq Diospa rantinpi rimaqkunapas chay llaqtamanta kusikullaychistaq! Diosmi, qankunarayku chay llaqtata huchacharqan.” nispanku,’ nispa.",REV-17-20
41,"Huk atiyniyoq angeltaqmi, huk rumita, yaqapas hatun molino rumita hinaraq, hoqarirurqan. Hinan chay rumita, mamaqochaman wikch'uykurqan. Nirqantaq: ‘Chay hina kallpawanraqmi, Babilonia hatun llaqtaqa ñut'usqa kanqa. Manataqmi hayk'aqpas tarisqañachu kanqa.",REV-17-21
43,"Manañataqmi hayk'aqpas qanpiqa, arpa tukaqkunaq tukasqantapas, tukanakunata tukaqkunaq tukasqantapas, qena tukaytapas, otaq korneta tukaytapas qanpiqa uyarikunqañachu. Nitaqmi qanpiqa, imaymanakuna ruwaq artesanokunapas tarikunqañachu. Nillataqmi qanpiqa, molinokunaq kunununuyninpas hayk'aqpas uyarikunqañachu.",REV-17-22
45,"Llapan suyukunan, layqakuyniykikunawan q'otusqa karqanku. Hinallataq qhatuqniykikunapas hallp'a pachantinpi aswan allin qhawarisqa karqanku. Chayraykun lámparaq k'anchayninpas qanpiqa manaña hayk'aqpas k'anchanqañachu. Manañataqmi hayk'aqpas kasarakunanpaq kashaq qhariq kunkanpas, nitaq kasarakunanpaq kashaq warmiq kunkanpas qanpiqa uyarikunqañachu.",REV-17-23
47,"Chay hatun llaqtapitaqmi, Diospa rantinpi rimaqkunaq, t'aqasqakunaq, hinallataq hallp'a pachantinpi llapan wañuchisqakunaq yawarninkupas tarisqa karqan,’ nispa.Copyrighted Material",REV-17-24
1,"Chaykuna qhepatataqmi, hanaq pachapi ancha askha runakunaq ancha kunkayoqtapuni, rimasqankuta hina uyarirqani. Nirqankutaqmi: ‘¡Aleluya! Qespichiypas, hatunchaypas, yupaychaypas, atiypas, Señor Diosnillanchispapunin kanku.",REV-18-1
3,"Chaninchayninkunapas cheqaqllapuni, hinallataq chanillanpunin kanku. Diosqa, sinchi qhellipi puriq warmitapas chanincharqanmi. Chay warmiqa, hallp'a pachantinpi runakunatan qhellipi puriyninwan waqllichirqan. Makinwantaqmi, Diospa kamachinkunatapas wañuchirqan. Hinan Diosqa, kamachinkunaq yawarninmanta bengakurqan,’ nispanku.",REV-18-2
5,"Hinan iskay kutinpipas nillarqankutaq: ‘¡Aleluya! Chay llaqtaq q'oshñiynintaqmi, wiñaymanta wiñaykama lloqsimushan,’ nispanku.",REV-18-3
7,"Iskay chunka tawayoq umalliq kurak runakunataqmi, tawantin kawsashaqkunapiwan pampakama k'umuykukuspanku, kamachikuq tiyananpi tiyashaq Diosta yupaycharqanku. Nirqankutaq: ‘¡Ahinapuni kachun! ¡Aleluya!’ nispanku.",REV-18-4
9,"Hinaqtinmi, chay kamachikuq tiyanamanta huk kunkata uyarirqani. Nimurqantaq: ‘Llapallan kamachinkuna, hinallataq payta manchakuqninkuna, hatunkunapas, huch'uykunapas, Diosninchista yupaychaychis,’ nispa.",REV-18-5
11,"Hinan, ancha askha runakunaq kunkayoqta rimasqanta hina uyarirqani. Chay kunkaqa, askha unuq phaqchaynin hinaraq, hinallataq sinchi pacha t'oqyaykunaq kunununuynin hinaraqmi karqan. Nimurqantaqmi: ‘¡Aleluya! ¡Tukuy atiyniyoq Señor Diosninchismi kamachikushan!",REV-18-6
13,"Q'ochukusunchis, kusikusunchis, hinallataq Diosninchisman yupaychayta qosunchis. Korderoq kasarakuyninmi chayaramunña. Paywan kasarakunanpaq kashaq warmipas, wakichikunñan,’ nispa.",REV-18-7
15,"Kasarakunanpaq kashaq warmimantaqmi, llimphuy, k'ancharishaq, ancha balorniyoq lino telamanta p'achawan p'achakunanpaq qosqa karqan. Chay ancha balorniyoq lino telaqa, t'aqasqakunaq allin ruwayninkunan kanku.",REV-18-8
17,"Angeltaqmi niwarqan: ‘Kayta qelqay: “Korderoq kasarakuy senanman waqyasqa kaqkunaqa, kusisamiyoqmi kanku,” nispayki,’ nispa. Chaymantapas nillawarqantaqmi: ‘Chay simikunaqa, Diospa cheqaq siminkunan kanku,’ nispa.",REV-18-9
19,"Hinan ñoqaqa, yupaychanaypaq angelpa chakinpa kasqan pampapi pampakama k'umuykukurqani. Paytaqmi ichaqa, niwarqan: ‘¡Qhawariy, amapuni chaytaqa ruwaychu! Ñoqaqa kamachimasillayki, hinallataq Jesusmanta willakuyniyoq kaq wawqe-panaykikunaq kamachimasillanmi kani. Profetisay sonqoyoq kayqa, Jesusmanta willakuymi. Chayrayku, ¡Diosllatapuni yupaychayqa!’ nispa.",REV-18-10
21,"Hinan, hanaq pachata kicharayashaqta rikurqani. Chayllamanmi, huk yuraq kaballoqa chaypi kasharqan. Chay kaballopi sillakuqnintaqmi, Hunt'aq, hinallataq Cheqaq sutiyasqa karqan. Payqa, chanin kaywanmi chaninchan, hinallataq awqa tinkuytapas ruwan.",REV-18-11
23,"Ñawinkunaqa, yawrashaq nina hinan karqan. Umanpitaqmi, askha qorimanta koronakuna kasharqan. Paypitaqmi, huk suti qelqasqa kasharqan. Chay sutitaqa, manan pipas yacharqanchu. Aswanpas pay sapallanmi yacharqan.",REV-18-12
25,Hinallataqmi yawarman challpusqa p'achakunawan p'acharusqa kasharqan. DIOSPA SIMIN nisqa sutiwan sutichasqataqmi karqan.,REV-18-13
27,"Hanaq pachapi kashaq ejersitokunataqmi, yuraq kaballopikama payta qatikusharqanku. Paykunaqa, llimphuy, yuraq, ancha balorniyoq lino telamanta p'achawan p'acharusqakaman kasharqanku.",REV-18-14
